Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,prediccio
21,31,-155.83875058463252,-109.79282917290888,-5.777925264186123,-103.08333500730798,-24.354671970228956,311.2954348902475,1
21,54,5.496249736462009,-156.82133282879028,-0.9801355824673896,122.72562383997838,-156.4873934895826,-137.3415205234073,0
21,31,-57.54891356890403,16.18222768306473,-197.0534129202537,-55.28065470941637,-98.21157625385442,7.091097639428619,1
18,59,94.05413219317369,-214.38548671893997,-146.41724176699924,150.1211923145483,36.49961179654338,17.341228352434836,0
21,33,-177.92234398267544,-122.88575973813944,-27.93857214389364,42.21449235869559,40.70548176917274,66.897989594295,1
21,21,-10.31741293495387,122.71755310008136,125.27895710208814,-69.7054563205318,89.80136932767468,-10.95004042846034,1
21,5,-103.55246734593078,-188.38848321637144,99.3727164953937,-22.815181760734,3.3152937610841438,8.966620635282815,1
21,9,174.72504834826225,-84.84470995116445,-111.26751602449244,132.1327528402193,167.54499699635358,42.60403602261522,0
22,16,194.56097619656956,-62.827488619210335,-5.980857341447655,-27.102429374763748,24.313929626462524,-68.5881465892062,0
21,0,107.274704719634,-71.08924779597785,56.84776562815059,11.818875780581116,-94.2364700543919,88.01517434271095,1
8,28,-23.461183911473015,-25.91146959940717,-66.6124640601291,114.65175248321384,-168.79716127967535,34.10804770319283,0
21,16,-49.48212327708482,92.78570814779955,47.5503583676569,-92.05298691083068,1.437243299739647,99.78127909804122,1
3,54,-54.320630505684,-26.36267078209279,89.55947491139256,180.10512410639555,4.644354331875749,54.29604500340838,0
21,46,-40.00891306447762,-158.1437283824715,49.31143124473638,-19.21325208803116,-135.4238290945009,176.80983936349455,1
19,5,-112.62593601785169,-51.37610327304962,-15.490840921908177,49.20848086042913,130.14424472767809,87.18091228792876,0
7,22,6.018501792572799,-155.16880454327773,-11.014839648509057,138.20327107200353,134.3662538877606,0.980648111477189,0
22,14,9.3397888799669,-200.64437726086024,-153.58170986324455,60.85166624873322,64.24215720097783,-34.62233190962906,0
21,2,-165.55920734868798,-6.444648055282842,-159.32943374755743,-85.62910158250745,77.15632608086612,109.81406859201084,1
23,18,92.1269624246046,91.74062709662708,-80.6306197558589,74.9030298758136,203.26727583643532,7.010701357007718,2
21,14,-47.83024442241114,-147.45564067394588,89.30485388741295,-21.56480623199325,-16.056616144265057,139.59152621705826,1
22,15,-46.32172546714467,86.29998670977301,-85.71210648463936,-161.7906135299106,17.5048200038745,-73.44347914946712,0
21,2,-68.77416337045055,148.38033028065652,126.77585635940636,-95.02120533916252,111.79062497908892,-216.56315209377917,1
21,35,163.47685430789625,-123.5639630094342,6.2615851215441225,-54.34567724230097,24.15289201511119,163.4500248266048,1
21,4,117.425215906916,56.71700577427388,-226.44015738499505,-173.62728932581487,33.398114718776554,134.36419979561637,1
21,45,-35.97471070786769,-182.43215813572252,91.62711121932972,-55.59876359945635,-103.011105846017,117.88445242559224,1
21,1,2.8758404430299978,69.02031627480731,-291.299703063673,-17.417458634644902,61.72437124277944,-67.06239464660457,1
21,43,-23.02794181274497,-435.7985103437839,-288.4276036892157,289.2579473265436,53.10254408230163,129.21280401481744,0
16,19,135.11728191423916,-35.44799854042202,83.844600382452,134.51033897993238,54.378924014408135,65.44958624351155,0
16,2,-94.86210565973946,34.856749802401495,-61.08260946121111,-10.344591633184152,-20.79558007372568,-72.67231314204675,0
19,25,-149.73084541554286,-199.56515791114424,51.69397420147545,-50.41423303502659,161.26361287509957,-29.320132217554768,0
19,33,129.07796228704493,-54.476258983941904,-51.52624305738367,65.88692526461742,-18.686863559774583,66.69115815012853,0
22,0,-125.21495921715844,45.73969136006684,60.1176732596097,-277.2908381449028,89.38065885721241,-46.17679957679637,2
22,21,-135.93628320205207,188.46949743966272,-37.68946170855268,-93.4845347869861,-68.72523621035955,-50.310890693294205,2
21,6,160.90216389307662,-69.7727915808283,-98.38776834199648,69.65768549795554,-10.238122101191705,-60.817763558566384,0
10,42,-128.7932833133516,-47.16496616319044,-90.0662439706843,-114.89633505276372,156.71862405307195,-19.71416006840366,1
19,40,-35.48520409604536,-0.1116997979503486,-31.70679948983053,-17.551580769651032,-121.33703535833187,41.03493807960847,0
19,35,-23.666218367225152,-14.177011205422962,-67.28451611759124,-20.063481206877874,83.12010029853421,-24.23828813842964,0
21,9,-121.7628882229542,83.26499558172843,57.13787494580279,-75.10554547391621,114.83666722969488,21.14604370246705,1
20,2,47.55751187011502,26.801742332224386,174.02523860633735,288.3989606880367,58.8302034902195,13.829788978658076,0
19,33,-117.50039514328292,32.84934641651412,-63.8170533998054,-27.017278625908027,5.599491401034407,-96.50509380594934,0
21,10,242.4746818060468,-189.1603127018961,98.31715002258782,-49.90193872471478,34.040025863085496,40.4968042065107,1
20,34,-93.87041536761092,-99.00694980801669,47.78454174897089,148.25386100023582,306.86821035639684,-167.09278876841603,0
17,10,26.14107270355313,165.38090021753348,128.14762378713988,-100.86116319866738,30.425498606755934,44.61663325477427,1
23,3,-23.0314733332134,192.1911977717273,-74.86730534595772,-16.736767859787104,40.62932280053344,-189.65070952962807,2
19,19,79.05268934824386,41.30117840288949,25.28636956680909,38.59052777622472,42.624271476611455,90.07732310842486,0
21,11,-2.997488311807144,-29.658138310073063,-136.55245080100497,-56.96207804069709,-196.15241941244025,38.0425645006027,1
20,10,-40.83508278760535,37.65014852124241,2.569102539737212,-169.45808294555798,-93.0720529943335,-27.45575523708385,0
19,2,35.8004087961597,93.33779059207556,-52.856362810542514,-20.698060840347388,-70.21297731834434,-79.65220036634628,0
18,16,-51.21748368803716,5.446435460137112,-42.79817232944505,-206.07553768433587,-139.69286072794677,-48.13294383191384,2
21,6,89.32207615763473,152.38652765395884,105.42078909994255,-79.33318792801845,181.57008326029828,29.23599346847381,1
21,34,-65.08816640037344,-50.95259705129693,-38.03933938918191,-41.570289246209136,191.5883790455053,-20.38869743579032,1
21,23,43.35761979974615,21.03970991585516,6.396085730854484,-85.96319415201485,-10.375477437005364,0.102023384358086,1
19,11,-111.6847687691552,-242.56809566929377,292.7049592188516,328.750202028158,8.509900829058495,70.69770997354698,0
20,19,-54.75686939312448,60.99655076056765,27.819500082007032,59.31800392764788,15.68719675997811,-37.86737044346394,0
21,31,-15.904236635865452,-161.2233558408938,12.992150601076569,60.88503968393382,-0.6575368715926894,-63.512546608734255,1
21,51,-2.755173624104578,-118.92881369288702,310.5408121414854,229.4948454395968,-63.72677345797452,-40.68997170633647,0
19,3,76.07754466112445,-159.19472906307993,-91.60644278044512,130.71757651987727,53.80115396879135,-15.666657396904387,0
21,52,-2.52626577623052,234.0838474819517,216.50711201326897,-105.63848582125996,-64.00829721272484,25.12940774651213,1
22,17,-75.5272898751533,-146.88927974148135,105.14099926872976,108.21664625783669,-76.55355493092783,-279.75158700881485,0
18,7,24.30053347853008,-24.71885342728932,-41.11889534658605,84.79067246185656,-73.39121474976913,-165.72820930034578,0
21,7,115.00810706549449,202.41461864023887,139.3716204860451,-124.31204787362424,-160.07801362987092,176.52837267295772,1
18,2,-23.844346945271266,-149.0749352266418,-46.75538955643044,-169.79143527924336,25.7923603871414,30.83167659536313,0
19,45,107.5388272870808,25.012055086098734,-69.22858328344287,41.45950884823033,71.79815268191028,-197.7426862592523,0
18,17,-4.64531827650259,-44.9024614028429,251.76093515332695,233.53617421452336,-143.18162720841116,-50.884391952871525,0
20,20,-162.37926326726836,-108.01119658382864,77.09264034347139,216.5863974757665,-110.596248288161,-112.65039247691244,0
18,47,-139.07606941242358,-131.6555939025158,-76.8525729053512,157.87007511355185,79.83368069335067,145.0478098547093,0
21,15,88.48427435462686,63.85834890153301,36.83046861552053,107.66312136379788,76.84691512465434,78.65127047038398,0
21,55,103.46515559427831,133.45029080383745,-54.50848711322664,11.156214973618106,-44.19324475956311,35.35713149542801,2
21,20,-40.15649089838912,-23.27521486682045,-10.247285296984233,-64.42933577513685,-30.71686087812101,-119.3841281710259,1
21,4,133.4744843560591,32.82503148495892,-35.22695418161111,16.570044261677808,42.04489726016983,-52.34704985849221,0
22,30,43.626170000346825,274.2781941594961,76.56385792276336,-210.55394260089344,-142.97076939640587,116.88062224553524,0
22,24,98.88580696910536,-93.33870623727614,115.67149315278402,62.62354514681729,27.48949631148164,-16.431331975770348,0
20,40,-23.13471779706869,27.02190381111098,9.102027498049337,-47.25278178560388,15.947535529359286,99.65873194610847,0
21,26,-34.906470219712546,-114.1909502893352,-17.5881307751496,176.08508897939691,28.147375969802297,105.57984612785016,0
19,46,170.55319438873113,-27.819487322443027,75.9168698509399,-273.276295996244,-16.431617009798025,-242.20017102464308,2
8,25,29.06665951207404,115.30579260291051,73.81817436810795,-98.46184367369028,79.51368551893326,165.99906165205624,1
21,22,150.20311153330698,-101.77711318763684,16.535045890832567,-209.3480067941325,-8.607077457257532,-111.44757250746846,1
21,5,-40.06660198823277,-31.61626219568711,-120.33463527144748,-95.6194024697508,-40.362279245451575,-181.8013717107106,1
21,25,-6.10698808214095,31.84416901470305,81.56523010576072,-33.73564104929615,-91.33351480848415,-47.34835487795528,1
21,49,169.5215391350787,100.24601419417569,-21.451611243597775,-13.794765292257738,-19.783184615002806,31.282860633439245,0
21,25,68.517755755541,102.72508639235964,19.046405016056976,-14.294416738974746,217.0275843802333,-86.38946945445402,0
18,34,210.88803872248772,-235.2459720603372,-132.46135271043465,142.22854578186423,31.780470320856107,1.8092015832476829,0
21,35,47.359484261266566,30.572328778249364,66.00878860047206,-37.08323513859146,50.38976312542982,-36.42623096015949,1
19,43,-86.16329953119623,88.09527168687468,-11.813052531499013,-21.644969301594863,-1.0733209269393589,129.02573614401413,0
21,41,-81.03410208692887,-43.17744945803725,12.164856219027865,-48.10799578227232,-16.450705936343223,174.68953516035742,1
18,9,-45.14006228185838,-63.59471786969737,-128.28126074736403,-103.19361624918456,16.782249118595225,-104.97851675403692,0
16,53,-73.95681736483483,232.9086441697414,-15.510705867715568,-14.497440995732324,-55.71214702102046,75.90615199329821,0
19,15,-38.71488900510688,-70.79548621823304,-115.23968048162337,-137.22778667868337,-183.01590822818383,167.62341759659677,0
22,12,-39.116504223119904,-175.6778014728725,240.63650373078005,216.47080103846164,64.74122167885832,23.80966549288009,0
21,29,139.56000945993648,-158.3476280751722,251.65689940883408,191.2269635191437,57.43747302044028,-87.38826290759327,0
18,39,-87.38906371502412,22.53298479170189,4.409397670676329,57.03963624124748,4.207837940070366,15.57855238488971,0
21,1,9.753816128555234,-93.3652837815767,100.68837904449896,90.53196266036176,96.9588965720793,-136.0188709542344,0
22,32,32.50114108928106,-126.74105849465076,-64.13969909338954,105.39288321515934,-1.1809624252663538,96.06646551970648,0
21,38,-11.43791161210689,-363.8105783590688,-237.1760108868829,270.040735854787,45.21171251725249,60.65357018780391,0
21,7,-88.07532278707379,51.13158123554871,-228.31445829544927,-121.15715641711677,95.57819491919278,-89.66155193603446,1
21,33,-14.220465955770903,40.57710127734578,10.425588371210193,-71.31415855178396,45.45901437843982,-33.62301767627171,1
18,1,37.174298770849,193.33718505183455,-6.20094612723332,-152.63671858912954,8.02044743892868,-83.4155412997029,0
21,38,-70.89900823298385,168.9022744065275,80.19840310150144,-118.8525353746645,17.2326831338154,-124.45043763871722,1
21,2,121.4785029336504,23.4214393960429,1.4892443926221022,-98.26040870230146,28.828865651058077,-128.1773887476445,1
19,20,132.03343022049825,24.29989216807694,-36.97926349573627,-37.66647468129462,96.95887326125336,-29.91839480218949,0
21,33,77.21883245312496,86.56192143934976,110.92134007783083,-57.19982425545474,-45.55292996088922,63.67881185760727,1
18,23,-60.29369480733234,-157.97756358618074,-94.14176366636082,154.40524442831585,50.81735619501616,127.22077777863214,0
18,17,-22.87864839300103,-43.18745938889189,47.81551608708151,15.843306061729844,-188.5351955581316,28.565399598347277,0
3,46,-116.010854927001,-6.540826243164755,54.94545097026441,11.374423961064284,108.95374507305672,30.530317489252155,0
21,56,184.3718334817277,94.68174939042292,159.42646489280867,-39.3765387944587,-0.3837289027917872,-54.36344519965007,1
19,40,27.6739609269635,-43.125366266131934,15.016452567707162,132.83163290991774,-87.18500261354744,136.43477972631084,0
21,9,-38.00503927082753,-105.87508470144836,30.802341012350155,24.29621502810913,33.89264416892233,118.35571386874076,1
21,12,-121.6432243996939,189.01783631382887,154.97538214440908,-102.08166060733434,-15.125049423693936,131.75815846084816,1
3,51,52.73059390648708,56.556578872859376,111.27718584706024,-49.17311117670282,42.29107924284607,-9.74638150916287,1
20,19,5.329258225886616,57.57018728762655,-0.8214851284607749,-78.17021082891034,48.14973557946699,0.6280772710664091,0
21,33,87.91185389835803,160.2936164780197,97.07271503387528,-136.4444267884812,-0.935198666084244,-160.13206670616157,1
20,50,-2.019752169843788,-60.16775964810046,52.63190028314102,84.0094487240811,-79.83258603430463,22.27352268572612,0
21,46,-206.44288330204148,-65.65442912591737,4.698194291484315,-12.02512183995137,-171.9483554858073,45.11137479964925,1
19,10,22.917058749484028,59.39708897777363,68.91994830749783,-87.11748139284427,-2.3901023254707443,217.0607632953472,0
19,19,85.42208864427711,-155.5303504751664,-79.73941761209453,123.31360241576375,95.38021879855908,-78.00068208528008,0
19,18,88.77031996743762,-343.23252528385416,-188.4667080178961,232.86206496648745,92.42273531805372,304.25466470707045,0
21,47,-3.697318367247457,46.24060845771998,130.57145607765227,-31.659653749330403,-114.82346380585014,52.04870269292456,1
21,30,-125.56346466412153,64.04125129248678,-20.27435399343449,-137.73981662282887,-43.86833293028618,120.01546198620264,1
22,10,-72.41155835906422,-98.44804933451908,144.2701117002503,79.47218195872901,-118.79083638088596,-15.433326795201127,0
18,45,-4.877878945710499,-263.82772288497114,-190.7886808882294,45.8044417255954,91.070763475747,89.494218318702,0
22,12,25.088683450037703,44.00984488910476,-95.45003523820208,-115.46610115875254,-231.25960549913165,-44.89303588095698,0
21,6,89.4418345631307,-324.4199105576609,-222.80104235997808,146.8760484503777,4.606783458613836,72.49704079798947,0
21,19,116.3008474848751,-66.60196107442971,-62.64594618170917,79.50648649256706,76.83973600141701,-62.29034312483015,0
21,42,-163.05729067189395,-125.14078940667903,129.45220960065942,187.92387386885133,113.08724772178644,-111.5186869351902,0
21,29,-0.0500227036950071,-154.20679308720045,16.446896942738487,50.614272476347686,93.87752134543352,-61.159587894073454,1
21,58,-10.930763207509122,-157.0118734563056,24.14332070624796,26.93971573624695,14.97140472970296,51.19684527537503,1
21,38,136.88606174343798,131.9164227375097,-329.36177228111706,-204.35530346731932,-98.3781994072446,-44.99508932565487,1
19,45,36.98149446344632,-328.2641402999761,-216.9241578036201,213.17102008269975,-60.46454182397982,-131.1319860560499,0
21,14,61.51655510228049,-228.29722604027955,-162.62864349285277,135.05638708525896,-7.933910318289347,26.18364915580828,0
20,21,-51.668619141823136,75.64175859101962,30.40471579123617,41.426107013914695,-15.21133023080352,56.11129914851968,0
11,16,30.280669718822352,138.7338808833979,-317.0313187625652,-292.52859906503187,77.91687522742023,-62.45993104056436,1
21,27,106.31109266241324,124.22073813403026,21.811279467472268,-116.27700438591336,137.23657569804718,182.04352049150455,1
21,30,90.23358154412084,-134.1853892513859,11.019908591829086,-14.427044785856836,-78.51921174811145,2.009035066755948,1
23,45,122.62725205287492,19.17148851668419,44.3078689035987,-230.4444369817019,-32.54750283228727,137.94716768729748,2
21,3,16.320524004237967,-50.71638570822823,15.447428579428458,-19.82052191490905,133.28169095778563,105.39208971952388,1
21,19,225.66308982346504,139.29716911037684,69.88410406756017,-107.1419550655664,52.219718954140326,141.02478229420484,1
21,0,82.21136614426712,67.5676855939396,113.85135993299932,-41.82390996844123,-7.429563013508853,1.5171180422154291,1
21,16,70.42414692875418,-95.17717646061917,-47.569768336128526,-10.306649536621904,148.17350873283482,-42.79564389253904,1
23,21,18.475340145076565,-12.97745313339246,71.85734974766682,-30.064523729242104,-34.59567502191065,88.87119784853277,1
21,10,105.5196377453086,64.47173291008814,160.00380780012776,-20.853626679402577,45.35137960431732,24.62065887408002,1
21,0,17.597747518959224,-147.21086485249972,48.31207409395757,-92.30088114362222,-98.77758078616507,9.456912073402234,1
21,21,99.32693703305932,-108.48100776119576,-59.28215542690749,85.58612093949303,-128.49032291733135,94.393445801973,0
21,29,-35.17715097878403,-49.49379623646944,-104.66332927547286,-47.654102225226936,137.57613449484828,14.987523289635288,1
16,49,-139.26794531724815,-280.2561915347815,-75.09845349222016,249.03221254118188,-153.97853163364107,30.11549517157865,0
21,36,-27.18560676489356,203.74551180723915,36.78530433588318,-33.60023896910575,24.253986148030123,19.136073138989357,1
18,19,-87.25990952148712,-32.996353775196944,123.56300837958425,130.53923708518894,-104.68628166423888,-181.57018871137427,0
21,0,29.55204252248757,22.101734541728728,65.1334106553482,-31.82465237176078,44.58202290965086,49.62611609366203,1
18,35,23.03610364528486,-14.96903272651796,-77.586019480126,69.14915148294038,-54.17348032683233,5.591266501692047,0
21,23,-23.747344466918367,170.50766927365123,106.67299840198852,-130.7076978865477,-95.28553645977505,59.633371381890775,1
20,19,-58.28029958939166,-81.31370701301435,-99.25719666541896,-39.03017373019446,11.961683633912516,-146.45169574548913,0
21,49,-187.9613445932878,82.6052198753858,40.17322929516576,4.696782514963449,84.17391832783653,195.8986843906181,0
21,10,94.30130982009062,-250.96368030019133,163.1577584275847,58.27607504432591,-49.84292227115784,-259.2696870316925,1
21,25,27.847988199066364,47.90078988347153,116.38147181912092,114.1044195683182,166.9623932121953,-182.3228020405244,0
18,57,-71.91277733617049,-147.19691228112163,182.1039339477881,161.59110771512633,8.15685893915153,66.75837700871998,0
21,1,76.2151011270237,-2.875485106036868,-6.467186823865633,-52.48496084511056,234.5861859772637,-38.853744664969696,1
21,21,-13.00906974548976,-37.080087895848266,-95.62882540539708,-146.51212762474978,57.37085932393066,-161.12480598600584,1
20,26,73.7594575394757,-232.63098544713625,-149.66954031878083,219.8084235423062,-153.019610209787,10.76786678810612,0
6,40,-5.200891188218364,-214.46460704203147,-180.1007196618577,146.32296828022342,86.1667659026685,-83.9511530589165,0
21,16,33.70623187272945,-421.6523873649687,-229.06086565183816,326.8947133226745,-130.8029749916018,25.68048397518404,0
21,10,67.23330772340876,136.3002085173502,-387.5898680558852,-29.186245646627672,115.35322189733468,195.4411075843808,1
21,59,43.359884410663,-38.00165428585939,-62.8103824658464,-55.69694608370304,-82.53774518580063,-121.4805875185728,1
22,53,29.76857996587939,-82.96295596386362,-85.63326983638669,28.554172992039124,-202.1780306023485,-14.884731370546456,0
20,50,136.37239739713274,52.52059801172573,15.118141180160883,-18.66845989344288,159.01177706990913,-102.33512327332994,0
21,51,-149.49477764102258,150.4885226668753,97.62640804716398,-106.9063967437018,-198.42164678621432,-14.454424096117313,1
21,40,122.51723312303646,-137.68351659060033,-161.92050567438773,78.4561386051538,45.349664527841846,-62.74601712638647,0
19,19,-120.2132977411007,114.48284463218528,69.42603350192317,18.83338288295672,-174.8844392281454,28.72032562058695,0
21,45,-49.89938616663541,154.5976229976665,83.85979454177689,-115.63986742698911,48.07759169114568,26.98462741236472,1
21,57,7.4126691927996,75.56127812582677,68.42303344273697,-82.02309676801771,26.28858584849045,-143.91839509412807,1
19,29,-25.24041665466284,-109.4770606520734,-70.60921355133937,134.5075226383055,-13.193233413873262,-28.90994023631644,0
21,40,9.3711501887325,-186.45889423889895,-58.33908265311016,39.620068266786745,311.42954214709994,95.99253316826628,1
20,22,-75.62291205785282,3.419285325624644,-28.476712365063435,16.677133020314116,-181.3473675258856,-59.909969875057016,0
21,20,28.9617380193723,-115.2133550210839,11.662075076276146,-126.10317936319385,-123.81986125115456,-54.63019176787672,1
21,45,-36.8642353018819,103.690088414488,6.690642881936482,-134.01993514597393,-11.710123418868967,60.200076506407086,1
2,21,128.57676158964964,-196.9200687308117,156.63450625406958,195.99457486374075,-80.0018571667729,-82.07365562999284,0
21,14,-33.92463972230153,-14.419355791803024,-150.38604785096632,-91.71857506537204,-34.710328165959176,35.073495576552496,1
19,19,-45.13368906214289,-80.01746535871565,-93.59817586011154,124.07237235366688,265.2004579312866,94.2329019241568,0
6,19,-96.28434368240003,100.04720335177896,122.36598996992564,-56.2863921987864,-91.66977023830268,14.508685849602577,1
21,8,98.24641000449216,-29.262803784539376,-126.26396900753144,-96.50865709213316,-38.87388653310321,-32.01075787007967,1
21,9,100.26670914875504,77.35566396484467,107.22882489837104,-62.35314749278369,74.99457922636739,-9.983783350092656,1
21,11,21.24459634334045,153.78273562910508,64.05342097786908,-144.50345243184958,78.38316042142311,-22.242234689553992,1
8,36,169.93296863222406,263.7139137832651,170.0299731361431,-400.7216993936407,-34.47744329342341,-13.96425990558236,1
18,47,126.5855199657087,4.020485593846934,13.92192396387152,-106.87980248900185,178.08364996447392,41.487178782940354,0
21,12,127.2387949727207,-6.920499460077856,49.60838435859918,-42.25598143703981,-83.7746196973691,106.85273710507737,1
11,57,99.84149564265044,90.4641008850702,-38.60193018280078,-8.637891049042668,129.98743361483116,110.59583869202766,0
20,40,-185.43402950666288,-2.8041248231228444,30.92446278315231,-144.31089953839995,-161.2141417042009,-52.02000389648192,0
21,44,-94.5362768295954,106.8915699309251,85.68021320848456,-71.91954617303736,-32.351395909090805,-129.6790354676733,1
21,45,3.253800269744405,-46.48754992044064,-113.41326731563642,-33.07807073573379,-62.64897208392871,-104.24261800592384,1
21,45,144.876772888331,-118.72075416505908,12.944730069058863,-133.09433742401612,-137.45372178927298,94.93246153125774,1
21,42,111.9031261250961,102.41567770314978,135.45938931996696,-48.31502265554297,-26.535870175607545,9.50148595462898,1
21,50,-98.72231828859324,-113.80582010448975,-27.10626260311407,-26.493572997085824,201.2499608881364,75.84693648754744,1
19,34,-214.71389149490236,-27.28178455595312,-43.12670955640455,-17.013457888954086,-52.32374058942971,-37.0693926637981,0
19,18,-60.087148079188665,49.286564321651504,69.1154993630984,-44.8544007591404,94.79988438345052,-70.79922246363691,0
21,17,116.73766750167438,-35.22625077565005,-122.4058149002642,-70.76936445976497,8.392585175350789,22.83751803431234,1
21,46,-120.73448424519655,166.42432380564333,-45.27311424985834,-49.46646223466321,-56.36677452036907,127.00030416563142,2
21,18,-6.297687719937671,122.44302222706725,57.67778554523512,-135.62870366110675,64.6693590229798,-29.44873317271755,1
19,17,116.6987299368018,-39.48597072215201,11.446753447137814,-32.813200264657574,-12.228414523798222,21.43665940955904,0
21,20,-15.690885479234762,-302.4910783263503,172.33207166553598,143.5463524059055,89.29416730136637,7.949756843416582,1
7,21,-48.76039404755696,320.17493408378795,239.6283024965352,-149.5305701337372,86.83103800512286,-201.90924630012532,1
21,22,79.00384748111794,-104.8428285037997,-10.509997167828534,-98.41487131440532,95.57155300001176,47.09917864854479,1
21,2,-37.24483157391247,-90.51616354413603,-11.002461529101716,-156.45323527060418,-49.90244093157789,-52.35607265635147,1
21,48,-138.89684140222897,22.60240378080407,81.75477108794689,-27.192904227808885,-94.83895329402073,-101.18677791977215,1
19,0,-71.2001778477371,191.61454322853083,11.03998547582946,-9.83287706159267,-85.78647673982739,-16.132212583361905,0
1,2,67.9300006534214,-13.294371683835084,124.8453995280793,175.3700199731504,-16.18031570532951,70.4312271772124,0
21,54,-38.57087716702915,25.39211848989177,1.111182019443524,-69.00752812467134,-136.50464644063427,-51.20459829013488,1
21,58,64.44424809203791,-400.2102991425897,-242.5376422123377,169.21121586127384,-39.66269080221207,-73.01025388302689,0
18,22,160.7024078798912,-186.3961423791933,-176.32987045574075,95.5346933449871,148.4203329767644,36.81095130862562,0
22,1,85.19016842224957,-138.877568190554,-112.54107146782586,119.82289102201788,78.45828898106284,58.4579506680447,0
21,7,73.87765879015328,-125.44990023595476,6.294625874770854,-91.9882862971208,17.262590608714902,-193.54014441804296,1
21,18,6.132842976773297,-152.7657076044782,-97.92968351048616,160.43542150001667,212.33854148414696,148.77155809027298,0
18,32,54.8033391069814,-87.20372713189818,-111.06738987750713,11.030122348803372,-197.5630277229104,-101.31822356542712,0
8,28,250.39276284946027,154.53880957522793,78.8573980200961,-103.01831135626884,88.48229808124877,80.51975618797199,1
23,51,-52.342301093932576,-66.36121570860584,-126.52529019923944,214.5468069008708,166.72920279278927,-21.007726491830468,0
21,13,-39.19316454411869,-53.553791088233815,50.57777261795178,-35.74710227488893,-110.80393795068532,98.83580476175582,1
18,10,-51.18800850836705,238.83321025496693,57.543647952825694,-129.11088393136026,184.4227393929247,79.21419133200152,0
21,12,188.3224021915989,131.5369472330183,87.70201028820289,-115.609869569719,37.21004660837175,129.1673290756963,1
21,44,72.58571900550585,-239.7333460342705,178.31578786357753,-50.040529090497984,-31.01889593978825,-112.74963078528076,1
21,11,-185.0801458312316,-54.84339277544166,-44.57109423927668,-230.1381582656816,-95.9251531309861,-45.68110827623308,1
21,26,107.2666506356589,-73.11171718653561,-110.84559586427208,80.95240453621419,75.70119556138035,-169.6798899454413,0
21,46,4.501954271394528,-124.81556724477484,7.109733235419425,-44.25395881262825,63.44427753456361,47.53161695523136,1
19,36,-8.181699165732322,114.15977222030658,-77.82316879328002,-44.66398463195053,-45.65885665948909,59.96250994262952,0
22,18,-87.24553323344051,-216.2824090620175,-114.34867766853095,166.91281032219229,9.79755298147723,41.41138140256667,0
20,34,-126.79603645748972,76.31082321609566,6.36951334748761,19.88246891920742,185.5655289052011,-34.40159176885306,0
22,21,-41.0349876049044,14.004643656681424,-70.85426661895067,60.070897832352784,-17.620678396496746,64.62170464473506,0
21,45,-80.09390462856784,-133.66735515268638,35.795530983208955,-123.4820518309121,-150.59295719378676,-113.30607226204576,1
18,59,141.2937929952971,-47.283135279401215,2.0933526472759145,55.79471939279785,-123.30417978741256,-246.88150388664891,0
20,15,-40.58641748119885,67.0332373790182,-53.62594356302842,-51.46266770640087,-77.57205649835551,-150.4754506389576,0
19,38,-120.78366973019055,23.548792356791807,-165.74830678702384,190.5035058092732,152.4409614871403,-16.28626523262341,2
21,2,-8.452361761111177,-32.56813869136585,-115.1135521196382,-96.10717672466367,-111.90466215661364,-71.08224936399354,1
20,42,23.17729695459828,-12.795373308637092,0.5475937485876492,101.358825754421,-13.056318126766724,104.56491482718502,0
19,4,275.419283546782,-56.51142124352819,263.95772212485616,183.347450905792,-18.36240153775929,29.75855702660966,0
21,46,31.36037549291144,15.402185334989138,92.97833974070254,-27.088082473223512,138.1858850674043,4.6108576760289415,1
21,23,130.60999533241952,25.30354775568076,61.42999465555995,-51.34236267034936,83.46364832316449,-101.26293305687356,1
22,6,-127.05750208614816,-139.85127144181843,18.8734297340328,51.29053013044307,-139.3047795080378,-8.94590218877232,0
18,44,-93.79545673988136,-141.48461240493492,-129.31896152268538,64.04480252372839,-135.75827198293004,-46.23489610096723,0
21,8,9.173570508779717,207.8505570120255,156.4054997717078,-115.99473332003028,16.85198217975697,-110.77601062765304,1
15,0,115.62195423501542,158.01083673244574,56.32232759029847,3.2629118830480697,-82.46759918725148,5.337561426716193,0
18,6,146.46701534344874,-140.44356001964772,-77.75873441742704,143.36477251774542,24.86989254469021,-7.761752667431487,0
20,28,-59.78574103329733,46.34783737912102,-50.41353839727765,75.4135555910425,158.28722935882251,17.81611736507865,0
18,25,111.37552187024286,52.37036429981319,-32.611909100007594,-58.36881041755111,26.40276857424339,57.63315652986832,0
21,2,-64.80218958097453,-107.20611040662271,-8.344608281344357,-90.9407558374711,-50.66990706561468,-36.89738994659557,1
22,43,-179.4966019941722,95.25387706730308,-21.70795599284137,-102.74710369891685,-45.69695363070628,-202.1314487582685,0
20,31,-94.62080243121544,105.49535453140714,198.04331859853576,281.1871951372181,-39.93281702637449,-90.67516254258209,0
19,24,-138.89333591030964,-11.736408808394229,-51.86571276970097,51.42544767804358,-130.37703188468052,-251.2136133854605,0
20,45,91.73871568425376,-217.38371379343675,-136.07088635576875,221.68967479379828,-29.619782566012777,181.5733196997709,0
